Kővári Károly,"Csodás Érem szentje, A: Labouré Szent Katalin és Isten Szolgálója, Rozália nővér","Életr. Katalin, Labouré, Szt",Vallás és Élet (Hamilton),1977,http://nektar.oszk.hu/hu/manifestation/1444325
Köves József,"Közös kutya, A",Ifj. K91,Móra,1982,http://mokka.hu/mokka/record/MOKKAZ0006254679
Kozák Károly,Szigliget,Műv. Műemlékeink K86,Képzőművészeti Alap,1961,http://mokka.hu/mokka/record/MOKKAS0000480732
Kránitz Mihály (szerk.),"II. Vatikáni Zsinat dokumentumai negyven év távlatából 1962-2002, A","Egyh. dok. Vat. Zsin., II.",Szent István Társ.,2002,http://mokka.hu/mokka/record/MOKKAZ0006451894
"Kremer, Jacob",Hogyan olvassuk a Szentírást?,Bibl. K94,OMC,1974,http://mokka.hu/mokka/record/MOKKAS0000632824
Kristóf Attila,Valakit mellém temettek,Krimi K95,Magvető,1981,http://mokka.hu/mokka/record/MOKKAZ0006273334
Kristóf Attila,Egy év a konok zsarukkal,Krimi K95,Magvető,1990,http://mokka.hu/mokka/record/MOKKAZ0006264688
Kristóf Attila,"Csónakázó gyilkos, A",Krimi K95,Magvető,1975,http://mokka.hu/mokka/record/MOKKAS0000513420
Krúdy Gyula,Asszony a nagybőgőben. Elbeszélések,Olcsó K96,Magvető,1955,http://mokka.hu/mokka/record/MOKKAI0008377459
"Kuby, Gabriele","Nemek forradalma, A (A gender forradalma; Nevelés államosítása)",Ped. K97,Kairosz,2008,http://mokka.hu/mokka/record/MOKKAI0008754133
"Kuhlman, Kathrin",Isten most is megteheti,Lelk. K97,,1970 k.,http://tinyurl.com/oul5xs8
Kulcsár Anna,Gyilkosok voltak,Krimi K97,szerzői,1986,http://mokka.hu/mokka/record/MOKKAZ0003949303
Kultúra Pápai Tanácsa - Vallásközi Párbeszéd Pápai Tanácsa,"Jézus Krisztus, az élő víz hordozója. Keresztény reflexió a ""New Age""-ről",Egyh. dok. Kultúra Pápai Tan.,Szent István Társ.,2003,http://mokka.hu/mokka/record/MOKKAZ0006458782
Kun Erzsébet,"Szeretetről, A",Lelk. K98,Szent Gellért,1997,http://mokka.hu/mokka/record/MOKKAZ0006353344
Kun Kálmán,Kereszttel a vállamon. Lélekrajz,Lelk. K98,Dunántúl,1925,http://tinyurl.com/c7s58x4
"Ladame, Jean",Jézus Szíve apostola. Alacoque Margit-Mária élete,"Életr. Margit-Mária, Alacoque Szt",Szent István Társ.,1985,http://mokka.hu/mokka/record/MOKKAZ0006278218
"Laible, Hilda","Első évek, Az",Katek. L14,OMC,1981,http://tinyurl.com/l899coy
Lakó Elemér (közzéteszi),Bornemissza Anna szakácskönyve 1680-ból,Egyéb B79,Kriterion,1983,http://mokka.hu/mokka/record/MOKKAS0003249351
"Lankes, Paul",Kis könyvem Jézusról,Ifj. L25,OMC,1971,http://mokka.hu/mokka/record/MOKKAS0000595727
"Laun, Hellmut",Ahogy rátaláltam,Életr. Laun,OMC,1985,http://mokka.hu/mokka/record/MOKKAS0000643098
"Laurent, Jacques",Nyolc karácsonyi történet,L34,Mágus,1999,http://nektar.oszk.hu/hu/manifestation/402428
"Laurentin, René",Bernadette élete,"Életr. Bernadett, Szt",Szent István Társ.,1983,http://tinyurl.com/cmyfrqp
"Laurentin, René",Lisieux-i Teréz : mítoszai és valósága,"Életr. Teréz, Lisieux-i Szt",Szent István Társ.,1983,http://mokka.hu/mokka/record/MOKKAZ0006278190
"Lavater-Sloman, Mary",Nagy Katalin,"Életr. Katalin, II. cárnő",Griff,1944,http://mokka.hu/mokka/record/MOKKAS0003360808
"Lawrence, David Herbert",Szülők és szeretők,L35,Kriterion,1977,http://nektar.oszk.hu/hu/manifestation/485785
"Le Joly, Edward",Jézusért tesszük. Teréz anya és a Szeretet Misszionáriusai,"Életr. Teréz Anya, B.",Prugg,1983,http://mokka.hu/mokka/record/MOKKAS0000640794
"Lehen, Édouard de SJ",Útmutatás a lelki béke megszerzésére és megőrzésére,Lelk. L44,"Pázmány-Sajtó, Szatmár",1898,http://mokka.hu/mokka/record/MOKKAI0008776929
"Lelong, Lancrey-Javal",Mágikus Kordillerák,Földr. L46,Gondolat,1965,http://mokka.hu/mokka/record/MOKKAS0000492482
"Lemoine, Jo",Szent Rita,"Életr. Rita, Szt",Agapé (Szeged),1996,http://mokka.hu/mokka/record/MOKKAZ0006347126
"Lennox, John C.","Tudomány valóban eltemette Istent, A?",Term. L54,Evangéliumi,2008,http://mokka.hu/mokka/record/MOKKAI0008509669
"Léonard, André",Jézus és a tested. A szexuáletika magyarázata fiatalok számára,Ifj. L54,Ciszterci Nővérek Boldogasszony Háza Monostor,2001,http://mokka.hu/mokka/record/MOKKAZ0003716423
Lepsényi Miklós,Szent beszédek az év minden vasár- s ünnepnapjára,Homil. L55,szerzői,1888,http://mokka.hu/mokka/record/MOKKAI0008940239
"Leroux, Gaston",Halál után,Lelk. L55,Athenaeum,1920,http://mokka.hu/mokka/record/MOKKAS0000783218
"Lesage, Alain-René","Sánta ördög, A",Olcsó L40,Szépirodalmi,1962,http://mokka.hu/mokka/record/MOKKAS0001495822
Léska József,"Keresztény család kalauza, A",Lelk. L56,,1921,http://tinyurl.com/bohx5hm
Levárdy Ferenc,Pannonhalma,Műv. Műemlékeink L59,Pannonia,1965,http://mokka.hu/mokka/record/MOKKAS0000493414
"Lewin, Michael Z.","Néma ügynök, A",Krimi L63,Zrínyi,1990,http://mokka.hu/mokka/record/MOKKAZ0006277164
"Lewis, Clive Staples",Keresztény vagyok!,Katek. L63,Szent István Társ.,1988,http://mokka.hu/mokka/record/MOKKAZ0006278275
"Liégé, Pierre-André",Krisztusi élet,Katek. L65,OMC,1973,http://tinyurl.com/c5e4v4q
"Liégé, Pierre-André",Tanúim lesztek,Katek. L65,OMC,1970,http://mokka.hu/mokka/record/MOKKAS0000671090
"Liégé, Pierre-André",Tanúim lesztek,Katek. L65,OMC,1970,http://www.mokka.hu/mokka/record/MOKKAS0000671090
Ligeti József,Levente-predikációk,Homil. L66,szerzői,1933,http://mokka.hu/mokka/record/MOKKAI0008371758
"Linn, Matthew - Fabricant, Sheila - Linn, Dennis",Életünk nyolc szakaszának gyógyítása,Lelk. L68,Marana Tha 2000,1995,http://nektar.oszk.hu/hu/manifestation/144795
Lippay Lajos,Krisztus szülőföldjén,Földr. L69,Szent István Társ.,1933,http://mokka.hu/mokka/record/MOKKAI0009052123
Lócsy Erzsébet,"Budavári Hess András tér, A",Műv. Műemlékeink L75,Képzőművészeti Alap,1961,http://mokka.hu/mokka/record/MOKKAS0000481035
"Loew, Jacques",Elmélkedések Jézus Krisztusról. Lelkigyakorlat a Vatikánban,Elmélk. L76,OMC,1975,http://mokka.hu/mokka/record/MOKKAS0000632939
"Loew, Jacques",Beszélgetések. Kerestelek az éjszakában; Ha ismernétek Isten ajándékát,Lelk. L76,OMC,1975,http://mokka.hu/mokka/record/MOKKAS0000597105
"Longo, Bartolo","Rózsafüzér imakönyve, A",Ima L78,Szent István Társ.,2003,http://nektar.oszk.hu/hu/manifestation/975676
"Lorenzen, Rudolf",Halál a filmkockán,Krimi L80,Magvető,1986,http://mokka.hu/mokka/record/MOKKAZ0006263983
"Lorre, Charles",Ki nevet a végén?,Krimi L80,Markon,1989,http://mokka.hu/mokka/record/MOKKAZ0006239390
"Loti, Pierre",Izlandi halászok,L81,Uránia,1918,http://mokka.hu/mokka/record/MOKKAS0000783485
Lovászy Károly,Végzetes cirkuszelőadás,Olcsó L84,Tolnai,1924,http://nektar.oszk.hu/hu/manifestation/3180058
Loyolai Szent Ignác,Lelkigyakorlatos könyve,Lelk. I20,Szent István Társ.,1986,http://nektar.oszk.hu/hu/manifestation/673265
"Lubich, Chiara",Hogy mindnyájan egyek legyenek (Klny. ISBN 963-00-0821-1),Lelk. L89,Esztergomi Papnövendékek M. Egyházirod. Isk.,1972,http://tinyurl.com/8a6jjnb
"Lubich, Chiara",Család: a társadalom reménye,Szociol. L89,Új Város,1993,http://nektar.oszk.hu/hu/manifestation/123283
"Lubich, Chiara",Életünk az Ige. Szentírásmagyarázatok és tapasztalatok az egész világról,Bibl. L89,Új Város,1991,http://mokka.hu/mokka/record/MOKKAZ0006280052
Lucián (karmelita atya),"Kármel imája, A",Ima L89,Kármelita Rendtartomány,1947,http://nektar.oszk.hu/hu/manifestation/936985
"Luciani, Albino (I. János Pál pápa)",Illusztris barátom!,"Életr. János Pál, I.",Prugg,1981,http://nektar.oszk.hu/hu/manifestation/1447893
"Lucie, Christine","Lucie Christine, a XX. század nagy misztikusának naplója","Életr. Lucie, Christine",Szalézi Művek,1942,http://mokka.hu/mokka/record/MOKKAI0008371711
Lukács István,"Fiúk apostola, A","Életr. János, Bosco Szt","Prugg, Eisenstadt",1983,http://mokka.hu/mokka/record/MOKKAS0000668933
Lukács László (szerk.),Öröktűz,Antol. Ö54,Vigilia,1986,http://mokka.hu/mokka/record/MOKKAZ0006237529
Lukáts György,Mesél a pesti taxi,Krimi L94,Betűvető,1989,http://mokka.hu/mokka/record/MOKKAZ0006218926
Lukinich Imre (szerk.),Rákóczi emlékkönyv halálának kétszázéves fordulójára II. köt.,Tört. R31,Franklin,1934,http://mokka.hu/mokka/record/MOKKAS0000811644
Lux Kálmán,"Budapesti Belvárosi plébániatemplom, A",Műv. L98,Szfv. Háziny.,1934,http://mokka.hu/mokka/record/MOKKAI0009137625
"Mac Donald, William",Igazi tanítványság,Lelk. M10,Evangéliumi Iratmisszió,1971,http://nektar.oszk.hu/hu/manifestation/1385429
"Maclean, Alistair","Kulcsszó: rettegés, A",Krimi M10,LAP-ICS,1994,http://mokka.hu/mokka/record/MOKKAZ0006316720
"Maclean, Alistair",Kémek a sasfészekben,Krimi M10,Európa,1984,http://mokka.hu/mokka/record/MOKKAZ0006247014
Madách Imre,"Ember tragédiája, Az",Olcsó M10,Lampel,1915,http://mokka.hu/mokka/record/MOKKAZ0003950015
"Maeterlinck, Maurice","Kék madár, A",Szính. M12,Magyar Helikon,1961,http://mokka.hu/mokka/record/MOKKAZ0003396253
Mág Bertalan,Végzetes találkozás,Krimi M13,Zrínyi-Madách,1989,http://mokka.hu/mokka/record/MOKKAZ0006277121
Mág Bertalan,Kegyetlen éjszaka,Krimi M13,Zrínyi,1988,http://mokka.hu/mokka/record/MOKKAZ0006277051
Magyar Ferencz,Vasárnapi és ünnepi szent-beszédei II. Pünkösd ünnepétől Pünkösd utáni huszonnegyedik vasárnapig,Homil. M14,"Érsek-Lyceumi ny., Eger",1897,http://tinyurl.com/7gy6kwe
Magyar Katolikus Püspöki Kar,"Boldogabb családokért, A. Körlevél",Egyh. dok. MKPK,MKPK,1999,http://mokka.hu/mokka/record/MOKKAZ0006390670
Makai György,Allah és gyermekei,Vall. M21,Kozmosz Könyvek,1980,http://mokka.hu/mokka/record/MOKKAZ0006269357
Makay Miklós,"Gyakorlati kereszténység világmozgalma, A : a stockholmi konferencia anyagának és a belőle támadt ""Élet és Munka"" mozgalomnak ismertetése",Egyhtört. M21,Inst. International de Christianisme Soc.,1932,http://nektar.oszk.hu/hu/manifestation/3298979
"Malinski, Mieczyslaw",Nem mindegy! Lendület és fény,Ifj. M25,Prugg,1986,http://mokka.hu/mokka/record/MOKKAI0009277697
"Mann, Thomas",József,M26,Athenaeum,1934,http://mokka.hu/mokka/record/MOKKAZ0003538654
"Mann, Thomas",Levelek,M26,Európa,1965-1967,http://mokka.hu/mokka/record/MOKKAZ0003513701
"Mann, Thomas",Jákob,M26,Athenaeum,1934,http://mokka.hu/mokka/record/MOKKAS0000810447
"Mann, Thomas",József Egyiptomban,M26,Athenaeum,1937,http://mokka.hu/mokka/record/MOKKAS0000794976
"Mann, Thomas","Varázshegy, A I-II.",M26,Európa,1963,http://mokka.hu/mokka/record/MOKKAS0000488826
"Mann, Thomas","Varázshegy, A I.",M26,Európa,1960,http://mokka.hu/mokka/record/MOKKAS0000478498
Marczali Henrik,"Mária Terézia és kora (Magyarország története a szatmári békétől a bécsi congressusig, 1711-1815)",Tört. M29,Laude,1997 Reprint,http://mokka.hu/mokka/record/MOKKAZ0006352305
"Mária, Szent Keresztről nevezett OPraem",Szent Norbert Leánya és az Eucharisztikus Élet,Szerzet M31,"Kalántai ny., Gödöllő",1938,http://mokka.hu/mokka/record/MOKKAS0000813632
Marosi László (szerk.),Sugárzó emberek. Életpéldák századunkból,Életr. Vegyes,"Prugg, Eisenstadt",1981,http://mokka.hu/mokka/record/MOKKAS0000689454
Marschall Rafael OCist (összeáll.),Székesfehérvári kalauz,Földr. Sz51,Székesfehérvár szab. kir. város,1930,http://mokka.hu/mokka/record/MOKKAW0005177729
"Marsh, Evelyn",Ne add könnyen az életed,Krimi M36,Budakönyvek,1996,http://mokka.hu/mokka/record/MOKKAZ0006335756
"Marsh, Evelyn","Halál csak egyszer csenget, A",Krimi M36,General Press,1993,http://mokka.hu/mokka/record/MOKKAZ0006313588
"Marsh, Evelyn",Vihar a kórház felett,Krimi M36,General Press,1993,http://mokka.hu/mokka/record/MOKKAZ0006310876
"Marsh, Evelyn","Kétarcú gyilkos, A",Krimi M36,General Press,1993,http://mokka.hu/mokka/record/MOKKAZ0006305595
"Marsh, Evelyn","Pokol tornáca, A",Krimi M36,Textura,1991,http://mokka.hu/mokka/record/MOKKAZ0006223659
"Marshall, George",Így győztünk…,Tört. M36,Franklin,1946,http://mokka.hu/mokka/record/MOKKAZ0003862241
"Martin du Gard, Roger",Vén Európa,Olcsó M36,Szépirodalmi,1963,http://mokka.hu/mokka/record/MOKKAS0002217516
"Martin, Ralph",Mit mond a Lélek? A katolikus egyház egy korszak végén,Katek. M36,Lélek és Élet,1997,http://mokka.hu/mokka/record/MOKKAZ0006359116
"Martindale, Cyril Charlie SJ",Gonzága Alajos,"Életr. Alajos, Gonzaga Szt",A Szív,1935,http://mokka.hu/mokka/record/MOKKAI0009100455
"Martini, Carlo Maria","Egyház, Az",Dogma M36,Szent István Társ.,1996,http://nektar.oszk.hu/hu/manifestation/209739
Marton Marcell,Mária ruhájában : szentbeszédek,Homil. M37,Kármelita Rendtartomány,1993,http://nektar.oszk.hu/hu/manifestation/2875270
Marton Marcell OCD,Szépszeretet : Életem emlékei a Szűzanyában : Egy hivatás története a Kármelbe,Életr. Marton Marcell,Verlag Christliche Innerlichkeit,1982,http://nektar.oszk.hu/hu/manifestation/3511362
Mátrai János Piar,"Mester és tanítvány - a templomban, iskolában és a társadalomban",Egyhtört. M43,Mosonvármegye Ny.,1930,http://mokka.hu/mokka/record/MOKKAS0000806340
"Maupassant, Guy de","Mont Oriol; Erős, mint a halál; Az ember szíve",M46,Európa,1978,http://mokka.hu/mokka/record/MOKKAZ0006256387
"Maurice, Pierre",Válás után,Lelk. M46,Ecclesia,1992,http://mokka.hu/mokka/record/MOKKAZ0006306091
"Maurois, André",Fleming és a penicillin regénye,Életr. Fleming,Gondolat,1962,http://mokka.hu/mokka/record/MOKKAS0000484885
"May, Karl","Olajkirály, Az",Ifj. M48,Móra,1975,http://mokka.hu/mokka/record/MOKKAS0000511676
"McDowell, Josh","Szerelem titka, A : [hogyan lehet tartós, bensőséges kapcsolatod]",Ifj. M49,Primo,1993,http://nektar.oszk.hu/hu/manifestation/60273
"McFarland, J. Wayne - Folkenberg, Elman J.",Hogyan szoktam le 5 nap alatt a dohányzásról,Eü. M49,Top Trading,1991,http://mokka.hu/mokka/record/MOKKAZ0006302825
McMenemy Kerényi Gabriella,Végleges fogyás fogyókúra nélkül. Az ideális testsúly lélektani megközelítése,Eü. M49,Ciceró,1989,http://mokka.hu/mokka/record/MOKKAZ0006279767
Melcher Alajos,Hitelemző beszédek. II. A parancsokról,Homil. M52,"Bába Sándor ny., Szeged",1893,http://tinyurl.com/7bjswm9
"Mello, Anthony de SJ","Szív ébredése, A. Elmélkedések rövid történetek alapján",Elmélk. M52,Korda,1998,http://mokka.hu/mokka/record/MOKKAZ0006363248
"Menendez, Jozefa Maria",Szeretet-szózat : Jozefa Mária Menendez irataiból,Életr. Menendez,Veritas,1944,http://nektar.oszk.hu/hu/manifestation/2943765
"Mereskovszkij, Dmitrij Szergejevics","Ismeretlen Jézus, Az",Bibl. M54,Athenaeum,1943,http://mokka.hu/mokka/record/MOKKAZ0004381371
"Merton, Thomas",Hétlépcsős hegy,Lelk. M55,Szent István Társ.,1981,http://mokka.hu/mokka/record/MOKKAZ0006278161
Meschler Móric SJ,"Lelki élet három alaptétele, A",Lelk. M56,"Dunántúl, Pécs",1930,http://mokka.hu/mokka/record/MOKKAS0000801716
Mesterházi Lajos,Pár lépés a határ I-II.,Olcsó M56,Szépirodalmi,1959,http://mokka.hu/mokka/record/MOKKAS0000444311
Mészáros Tibor (összeáll.),"Éltem egyszer én, Márai Sándor*",Életr. Márai,Helikon-PIM,2000,http://mokka.hu/mokka/record/MOKKAZ0006390473
Mező Ferenc (szerk.),"Helsinki olimpia, A",Egyéb M61,Sport,1952,http://mokka.hu/mokka/record/MOKKAS0000454336
"Michonneau, Georges - Varillon, François","Nagy lehetőség, A. Gyakorlati gondolatok az igehirdetésről",Elmélk. C30,OMC,1969,http://mokka.hu/mokka/record/MOKKAS0000671093
Miczek György (szerk.),"Pilis és a Visegrádi-hegység, A",Földr. P69,Sport,1991,http://mokka.hu/mokka/record/MOKKAZ0006272045
Mihályfi Ákos,"Nyilvános istentisztelet, A. Egyetemi előadások a lelkipásztorkodástan köréből",Lelkipászt. M64,Stephaneum ny.,1918,http://tinyurl.com/7kcz4s7
Mikszáth Kálmán,Regények és nagyobb elbeszélések 6-8,M67,Akadémiai,1958,http://mokka.hu/mokka/record/MOKKAZ0004948260
Mikszáth Kálmán,Regények és nagyobb elbeszélések 9-10,M67,Akadémiai,1958,http://mokka.hu/mokka/record/MOKKAZ0004680917
Mikszáth Kálmán,Elbeszélések I.,M67,Szépirodalmi,1954,http://mokka.hu/mokka/record/MOKKAS0003285639
Mikszáth Kálmán,"Noszty-fiú esete Tóth Marival, A I-II.",M67,Révai,1950,http://mokka.hu/mokka/record/MOKKAS0000756688
Mikszáth Kálmán,Regények és nagyobb elbeszélések 3-5,M67,Akadémiai,1958,http://mokka.hu/mokka/record/MOKKAI0008795388
Mikszáth Kálmán,Regények és nagyobb elbeszélések 1-2,M67,Akadémiai,1958,http://mokka.hu/mokka/record/MOKKAI0008795385
Mikszáth Kálmán,"Fekete város, A",M67,Szépirodalmi,1954,
Mindszenty József,Erinnerungen,Egyhtört. M69,Propyläen - Ullstein,1974,http://nektar.oszk.hu/hu/manifestation/1437351
Mindszenty József,Emlékirataim,Egyhtört. M69,Szent István Társ.,1989,http://mokka.hu/mokka/record/MOKKAZ0006278346
Mindszenty József,Emlékirataim,Életr. Mindszenty,Szent István Társ.,1989,http://mokka.hu/mokka/record/MOKKAZ0006278346
Mindszenty József,"Édesanya, Az",Lelk. M69,Hunikum,1990,http://mokka.hu/mokka/record/MOKKAZ0006239989
Mindszenty József,Legyen meg a Te akaratod,Életr. Mindszenty,Jurta Színház,1989,http://mokka.hu/mokka/record/MOKKAZ0006235111
Mócsy Imre,Nyitott szívvel. Keresztény világnézet - keresztény lelki élet,Lelk. M73,Szent István Társ.,1988,http://mokka.hu/mokka/record/MOKKAZ0006278329
Mohl Antal,"Jézus Szentséges Szívének dicsérete, új litániájának értelmezése",Lelk. M75,Győregyházm. Ny.,1903,http://mokka.hu/mokka/record/MOKKAS0003302409
Mojzer Miklós (szerk.),"Magyar Nemzeti Galéria régi gyűjteményei, A",Műv. M14,Corvina,1984,http://mokka.hu/mokka/record/MOKKAZ0006259602
Moldova György,Negyven prédikátor,Krimi M76,Magvető,1983,http://nektar.oszk.hu/hu/manifestation/655851
Moldova György,Negyven prédikátor,Krimi M76,Szépirodalmi,1978,http://nektar.oszk.hu/hu/manifestation/623949
Moldova György,Ésszel fél az ember,Krimi M76,Népszava,1987,http://mokka.hu/mokka/record/MOKKAZ0006399405
Moldova György,Bűn az élet,Krimi M76,Pannon,1993,http://mokka.hu/mokka/record/MOKKAZ0006308439
Moldova György,Lopni tudni kell,Krimi M76,Betűvető,1989,http://mokka.hu/mokka/record/MOKKAZ0006218943
Moldova György,Szabadíts meg a gonosztól!,Krimi M76,Pannon,1990,http://mokka.hu/mokka/record/MOKKAZ0006215681
Moldoványi Ákos,"Ország, város, híres ember",Földr. M76,Gondolat,1977,http://mokka.hu/mokka/record/MOKKAZ0006274315
Molnár Ferenc,"Pál utcai fiúk, A - regény kisdiákok számára, Vadász Miklós rajzaival",Ifj. M79,Franklin,1932 e.,http://mokka.hu/mokka/record/MOKKAI0009213264
Molnár Gábor,"Óriáskígyók földjén, Az. Amazóniai vadásznapló",Földr. M78,Szépirodalmi,1979,http://mokka.hu/mokka/record/MOKKAZ0006260515
Molnár Gábor,Jaguárországban,Földr. M78,Gondolat,1961,http://mokka.hu/mokka/record/MOKKAZ0004359638
Molnár Gábor,Pálmakunyhó az őserdőben,Földr. M78,Gondolat,1963,http://mokka.hu/mokka/record/MOKKAS0003756045
Molnár Gyula (szerk.),Magyar Énekek éneke. A sükösdi jelenség 1993-1995,Egyhtört. M14,Nyíregyházi R.K. Plébánia,1995,http://mokka.hu/mokka/record/MOKKAZ0006336361
Molnár János,Nem mese a hétfejű sárkányról (A hét főbűn),Morál. M81,,1893,http://mokka.hu/mokka/record/MOKKAI0009297282
Molnárfi Tibor,"Korona, A",Tört. M83,Tinivár,1996,http://mokka.hu/mokka/record/MOKKAZ0006425739
"Monfort, François","Szeretet hite, A",Katek. M84,OMC,1979,http://mokka.hu/mokka/record/MOKKAS0000636416
"Montalembert, Charles de",Árpád-házi Szent Erzsébet türingiai hercegné élete,"Életr. Erzsébet, Árpádházi Szt",Új Ember,2006,http://nektar.oszk.hu/hu/manifestation/2638108
"Moore, Joseph CSC",Így lesz barátom Jézus,Lelk. M85,OMC,1987,http://mokka.hu/mokka/record/MOKKAZ0006411847
Móra Ferenc,Hoztam-e spanyolviaszkot?,Olcsó M86,Magvető,1964,http://mokka.hu/mokka/record/MOKKAW0005220052
Móra Ferenc,Tápéi furfangosok. Vál. elbeszélések I-II.,M86,Szépirodalmi,1962,http://mokka.hu/mokka/record/MOKKAS0000484468
Móra Ferenc,Négy apának egy leánya,M86,Szépirodalmi,1955,http://mokka.hu/mokka/record/MOKKAS0000463692
Móra Ferenc,Kincsásás halottal,Olcsó M86,Hírlapkiadó,1957,http://mokka.hu/mokka/record/MOKKAS0000442883
Moravcsik Gyula (összeáll.),Miről vallanak a papiruszok?,Tört. M69,Gondolat,1961,http://mokka.hu/mokka/record/MOKKAS0000482679
"Morawski, Zdzislaw","Vatikán távolról és közelről, A",Egyhtört. M87,Kossuth,1981,http://mokka.hu/mokka/record/MOKKAZ0006249371
Móricz Zsigmond,"Asszony beleszól, Az; Rab oroszlán",M90,Szépirodalmi,1955,http://nektar.oszk.hu/hu/manifestation/1223798
Móricz Zsigmond,Kivilágos kivirradtig; Úri muri,M90,Szépirodalmi,1986,http://mokka.hu/mokka/record/MOKKAZ0006261901
Móricz Zsigmond,Kisregények I.,M90,Szépirodalmi,1985,http://mokka.hu/mokka/record/MOKKAS0002176412
Móricz Zsigmond,Légy jó mindhalálig,M90,Szépirodalmi,1955,http://mokka.hu/mokka/record/MOKKAS0000601479
Móricz Zsigmond,Erdély I-III.,M90,Szépirodalmi,1960,http://mokka.hu/mokka/record/MOKKAS0000478030
Móricz Zsigmond,Életem regénye,M90,Szépirodalmi,1959,http://mokka.hu/mokka/record/MOKKAS0000475009
Móricz Zsigmond,Kisregények I-II.,M90,Szépirodalmi,1956,http://mokka.hu/mokka/record/MOKKAS0000467317
Móricz Zsigmond,Válogatott elbeszélések,M90,Ifjúsági,1955,http://mokka.hu/mokka/record/MOKKAS0000464254
Móricz Zsigmond,Forró mezők,M90,Szépirodalmi,1955,http://mokka.hu/mokka/record/MOKKAS0000463756
"Muggeridge, Malcolm",Valami nagyon szépet Istenért. A kalkuttai Teréz anya,"Életr. Teréz Anya, B.","Prugg, Eisenstadt",1974,http://nektar.oszk.hu/hu/manifestation/1389004
"Mühlen, Heribert",Újuljatok meg lélekben,Lelk. M97,Prugg,1978,http://mokka.hu/mokka/record/MOKKAS0000685446
Müller Lajos SJ,Ferrero Benigna Consolata nővér élete,Életr. Ferrero,Korda,1933,http://mokka.hu/mokka/record/MOKKAI0008357140
Műller Lajos SJ,Ima és hivatás,Ima M98,Korda,1937,http://nektar.oszk.hu/hu/manifestation/1565047
"Müller, Ernesto","Theologia moralis I., III.",Morál. M97,"Mayer, Wien",1878,http://tinyurl.com/cyw35oj
"Müller, Heinrich",Már a földön boldog lehetsz,Lelk. M98,Evangéliumi Iratmisszió,1969,http://nektar.oszk.hu/hu/manifestation/1354072
"Müller, Jörg",Szorongások feloldása Istennel találkozva,Pszich. M98,Marana Tha 2000,1998,http://nektar.oszk.hu/hu/manifestation/320601
"Müller, Jörg",Én hívtalak téged : tapasztalataim Istennel,Lelk. M99,Marana Tha 2000,1995,http://nektar.oszk.hu/hu/manifestation/119618
"Müller, Jörg",Utak a lelki élethez,Lelk. M98,Marana Tha 2000,1997,http://mokka.hu/mokka/record/MOKKAZ0006348073
"Multhaupt, Hermann",Adventi és karácsonyi játékok,Szính. M93,Élet,198?,http://mokka.hu/mokka/record/MOKKAS0000667470
"Multhaupt, Hermann",Adventi és karácsonyi játékok,Szính. M93,Élet,198?,http://mokka.hu/mokka/record/MOKKAS0000667469
"Mycileski, Jacek",Életrevaló gyerekek. Könyv fiatal szülők számára,Ped. M99,Szent Gellért,2002,http://mokka.hu/mokka/record/MOKKAZ0006452640
Nabor Félix,"Élet koronája, Az. Elbeszélés Tiberius császár idejéből",Egyhtört. N10,Hangya,1928,http://mokka.hu/mokka/record/MOKKAS0000794397
Nagy Alexandra,Égi és földi derű. 404 új vicc,Antol. E21,Szent Gellért,2003,http://tinyurl.com/ltmw5u9
Nagy Antal,Katholikus hitoktatók kézikönyve I-II.,Katek. N14,Győregyházm. Könyvnyomdája,1896,http://mokka.hu/mokka/record/MOKKAI0008333278
Nagy Lajos,"Tanítvány, A",Olcsó N24,Szépirodalmi,1955,http://nektar.oszk.hu/hu/manifestation/1200616
Nagy László,Versek és versfordítások I-III.,Vers N24,Magvető,1987,http://mokka.hu/mokka/record/MOKKAZ0006264167
Nagy László,"Rossz hírű Báthoryak, A",Tört. N24,Kossuth,1985,http://mokka.hu/mokka/record/MOKKAZ0006249925
Nagymányoki Gilbert OFM,"Ferences missziók vérrel írt története, A",Egyhtört. N33,Ferences Missziók,1944,http://mokka.hu/mokka/record/MOKKAI0008372066
Naphegyi Károly,"Zebrapinty és társai, A",Term. N35,Cedit Kft - Statisztikai,198?,http://mokka.hu/mokka/record/MOKKAZ0006219068
Naszályi Emil OCist,Jézussal,Elmélk. N36,Márton Áron,1996,http://mokka.hu/mokka/record/MOKKAZ0006342889
"Négre, Mireille","Neked táncolok, Uram",Lelk. N39,OMC,1987,http://mokka.hu/mokka/record/MOKKAZ0006411863
Nemere István,"Atlantisz-alapítvány, Az",Krimi N42,Új Nap,1990,http://mokka.hu/mokka/record/MOKKAZ0006399761
Nemere István,Holnap már késő,Krimi N42,ILK,1989,http://mokka.hu/mokka/record/MOKKAZ0006282186
Nemeshegyi Péter SJ,Vissza a gyökerekhez : teológiai tanulmányok,Dogma N48,Szent István Társ.,2002,http://nektar.oszk.hu/hu/manifestation/952981
Nemeshegyi Péter SJ,Mi is az - imádkozni?,Ima N48,Korda,1997,http://mokka.hu/mokka/record/MOKKAZ0006356321
Nemeshegyi Péter SJ,Keresztény humanizmus - mi az?,Morál. N48,Barankovics Alapítvány,1994,http://mokka.hu/mokka/record/MOKKAZ0003758234
